image,tag
rosario3_8_2,0
rosario3_8_3,0
rosario3_8_4,0
rosario3_8_5,0
rosario3_8_6,1
rosario3_8_7,0
rosario3_8_8,0
rosario3_8_9,1
rosario3_8_10,0
rosario3_8_11,0
rosario3_8_12,0
rosario3_8_13,0
rosario3_8_14,0
rosario3_8_15,0
santafe11_7_0,1
santafe11_7_1,1
santafe11_7_2,0
santafe11_7_3,0
santafe11_7_4,0
santafe11_7_5,0
santafe11_7_6,0
santafe11_7_7,0
santafe11_7_8,0
santafe11_7_9,1
santafe11_7_10,0
santafe11_7_11,0
santafe11_7_12,1
santafe11_7_13,0
santafe11_7_14,0
santafe11_7_15,0
cordoba8_1_0,0
cordoba8_1_1,0
cordoba8_1_2,0
cordoba8_1_3,1
cordoba8_1_4,0
cordoba8_1_5,0
cordoba8_1_6,0
cordoba8_1_7,0
cordoba8_1_8,1
cordoba8_1_9,0
cordoba8_1_10,1
cordoba8_1_11,1
cordoba8_1_12,0
cordoba8_1_13,0
cordoba8_1_14,0
cordoba8_1_15,0
rosario6_8_0,0
rosario6_8_1,1
rosario6_8_2,0
rosario6_8_3,0
rosario6_8_4,0
rosario6_8_5,0
rosario6_8_6,0
rosario6_8_7,1
rosario6_8_8,0
rosario6_8_9,1
rosario6_8_10,0
rosario6_8_11,0
rosario6_8_12,0
rosario6_8_13,1
rosario6_8_14,0
rosario6_8_15,0
santafe11_8_0,0
santafe11_8_1,0
santafe11_8_2,0
santafe11_8_3,0
santafe11_8_4,0.5
santafe11_8_5,0
santafe11_8_6,0
santafe11_8_7,0
santafe11_8_8,0.5
santafe11_8_9,0
santafe11_8_10,0
santafe11_8_11,0
santafe11_8_12,0
santafe11_8_13,0
santafe11_8_14,0
santafe11_8_15,0
cordoba11_4_0,1
cordoba11_4_1,1
cordoba11_4_2,1
cordoba11_4_3,1
cordoba11_4_4,1
cordoba11_4_5,1
cordoba11_4_6,1
cordoba11_4_7,0
cordoba11_4_8,0
cordoba11_4_9,1
cordoba11_4_10,1
cordoba11_4_11,1
cordoba11_4_12,0
cordoba11_4_13,0
cordoba11_4_14,1
cordoba11_4_15,0
santafe10_8_0,0
santafe10_8_1,0
santafe10_8_2,1
santafe10_8_3,0
santafe10_8_4,0
santafe10_8_5,1
santafe10_8_6,1
santafe10_8_7,1
santafe10_8_8,1
santafe10_8_9,1
santafe10_8_10,1
santafe10_8_11,0
santafe10_8_12,1
santafe10_8_13,0
santafe10_8_14,1
santafe10_8_15,1
rosario5_2_0,0
rosario5_2_1,0
rosario5_2_2,0
rosario5_2_3,0
rosario5_2_4,1
rosario5_2_5,1
rosario5_2_6,0
rosario5_2_7,1
rosario5_2_8,0
rosario5_2_9,1
rosario5_2_10,0
rosario5_2_11,1
rosario5_2_12,0
rosario5_2_13,0
rosario5_2_14,1
rosario5_2_15,1
santafe6_0_0,0
santafe6_0_1,0
santafe6_0_2,1
santafe6_0_3,0
santafe6_0_4,0
santafe6_0_5,0
santafe6_0_6,0
santafe6_0_7,0
santafe6_0_8,0
santafe6_0_9,0
santafe6_0_10,0
santafe6_0_11,0
santafe6_0_12,0
santafe6_0_13,0
santafe6_0_14,0
santafe6_0_15,1
rosario21_7_0,1
rosario21_7_1,0
rosario21_7_2,0
rosario21_7_3,1
rosario21_7_4,0
rosario21_7_5,0
rosario21_7_6,0
rosario21_7_7,0
rosario21_7_8,0
rosario21_7_9,0
rosario21_7_10,0
rosario21_7_11,1
rosario21_7_12,0
rosario21_7_13,1
rosario21_7_14,0
rosario21_7_15,0
rosario5_4_0,0
rosario5_4_1,1
rosario5_4_2,1
rosario5_4_3,0
rosario5_4_4,0
rosario5_4_5,0
rosario5_4_6,0
rosario5_4_7,0
rosario5_4_8,1
rosario5_4_9,1
rosario5_4_10,1
rosario5_4_11,1
rosario5_4_12,1
rosario5_4_13,1
rosario5_4_14,1
rosario5_4_15,1
rosario26_8_0,1
rosario26_8_1,1
rosario26_8_2,0
rosario26_8_3,0
rosario26_8_4,0
rosario26_8_5,1
rosario26_8_6,0
rosario26_8_7,0
rosario26_8_8,0
rosario26_8_9,1
rosario26_8_10,0
rosario26_8_11,0
rosario26_8_12,1
rosario26_8_13,0
rosario26_8_14,1
rosario26_8_15,1
rosario22_3_0,1
rosario22_3_1,0
rosario22_3_2,0
rosario22_3_3,1
rosario22_3_4,1
rosario22_3_5,0
rosario22_3_6,0
rosario22_3_7,0
rosario22_3_8,1
rosario22_3_9,1
rosario22_3_10,1
rosario22_3_11,0
rosario22_3_12,0
rosario22_3_13,0
rosario22_3_14,1
rosario22_3_15,1
parana5_4_0,1
parana5_4_1,1
parana5_4_2,0
parana5_4_3,1
parana5_4_4,1
parana5_4_5,1
parana5_4_6,1
parana5_4_7,1
parana5_4_8,1
parana5_4_9,1
parana5_4_10,1
parana5_4_11,1
parana5_4_12,0
parana5_4_13,1
parana5_4_14,1
parana5_4_15,1
rosario18_4_0,1
rosario18_4_1,0
rosario18_4_2,1
rosario18_4_3,1
rosario18_4_4,0
rosario18_4_5,0
rosario18_4_6,0
rosario18_4_7,0
rosario18_4_8,0
rosario18_4_9,0
rosario18_4_10,0
rosario18_4_11,0
rosario18_4_12,0
rosario18_4_13,0
rosario18_4_14,0
rosario18_4_15,0
santafe9_4_0,1
santafe9_4_1,0
santafe9_4_2,1
santafe9_4_3,0
santafe9_4_4,1
santafe9_4_5,1
santafe9_4_6,1
santafe9_4_7,0
santafe9_4_8,1
santafe9_4_9,0
santafe9_4_10,0
santafe9_4_11,1
santafe9_4_12,1
santafe9_4_13,0
santafe9_4_14,0
santafe9_4_15,1
cordoba6_4_0,0
cordoba6_4_1,0
cordoba6_4_2,0
cordoba6_4_3,1
cordoba6_4_4,1
cordoba6_4_5,0
cordoba6_4_6,0
cordoba6_4_7,0
cordoba6_4_8,0
cordoba6_4_9,0
cordoba6_4_10,0
cordoba6_4_11,0
cordoba6_4_12,0
cordoba6_4_13,0
cordoba6_4_14,0
cordoba6_4_15,0
rosario28_4_0,0
rosario28_4_1,1
rosario28_4_2,1
rosario28_4_3,1
rosario28_4_4,0
rosario28_4_5,0
rosario28_4_6,1
rosario28_4_7,1
rosario28_4_8,0
rosario28_4_9,0
rosario28_4_10,0
rosario28_4_11,0
rosario28_4_12,0
rosario28_4_13,0
rosario28_4_14,0
rosario28_4_15,0
cordoba9_7_0,1
cordoba9_7_1,1
cordoba9_7_2,1
cordoba9_7_3,0
cordoba9_7_4,1
cordoba9_7_5,0
cordoba9_7_6,0
cordoba9_7_7,0
cordoba9_7_8,0
cordoba9_7_9,0
cordoba9_7_10,0
cordoba9_7_11,1
cordoba9_7_12,1
cordoba9_7_13,0
cordoba9_7_14,0
cordoba9_7_15,0
rosario20_1_0,0
rosario20_1_1,0
rosario20_1_2,0
rosario20_1_3,0
rosario20_1_4,0
rosario20_1_5,1
rosario20_1_6,0
rosario20_1_7,1
rosario20_1_8,0
rosario20_1_9,0
rosario20_1_10,0
rosario20_1_11,1
rosario20_1_12,0
rosario20_1_13,0
rosario20_1_14,0
rosario20_1_15,0
rosario9_0_0,0
rosario9_0_1,1
rosario9_0_2,1
rosario9_0_3,1
rosario9_0_4,0
rosario9_0_5,0
rosario9_0_6,1
rosario9_0_7,1
rosario9_0_8,0
rosario9_0_9,0
rosario9_0_10,0
rosario9_0_11,1
rosario9_0_12,0
rosario9_0_13,1
rosario9_0_14,1
rosario9_0_15,0
parana9_0_0,1
parana9_0_1,0
parana9_0_2,0
parana9_0_3,0
parana9_0_4,0
parana9_0_5,1
parana9_0_6,0
parana9_0_7,0
parana9_0_8,0
parana9_0_9,0
parana9_0_10,0
parana9_0_11,1
parana9_0_12,0
parana9_0_13,0
parana9_0_14,0
parana9_0_15,1
santafe9_2_0,1
santafe9_2_1,1
santafe9_2_2,0
santafe9_2_3,0
santafe9_2_4,0
santafe9_2_5,0
santafe9_2_6,0
santafe9_2_7,0
santafe9_2_8,0
santafe9_2_9,1
santafe9_2_10,0
santafe9_2_11,0
santafe9_2_12,0
santafe9_2_13,0
santafe9_2_14,0
santafe9_2_15,0
